datetime,station,hour,day,month,year,day_of_week,is_weekend,no2,no,nox,pm10,pm2.5,no2_h-1,no_h-1,nox_h-1,pm10_h-1,pm2.5_h-1
2024-07-18 12:00:00,mc124,12,18.0,7.0,2024.0,3.0,0.0,26.0,26.0,65.0,12.0,6.0,27.0,27.0,69.0,13.0,6.0
2024-07-18 13:00:00,mc124,13,18.0,7.0,2024.0,3.0,0.0,31.0,23.0,66.0,14.0,7.0,26.0,26.0,65.0,12.0,6.0
2024-07-18 14:00:00,mc124,14,18.0,7.0,2024.0,3.0,0.0,34.0,27.0,75.0,15.0,6.0,31.0,23.0,66.0,14.0,7.0
2024-07-18 15:00:00,mc124,15,18.0,7.0,2024.0,3.0,0.0,31.0,21.0,62.0,12.0,6.0,34.0,27.0,75.0,15.0,6.0
2024-07-18 16:00:00,mc124,16,18.0,7.0,2024.0,3.0,0.0,39.0,29.0,83.0,13.0,6.0,31.0,21.0,62.0,12.0,6.0
2024-07-18 17:00:00,mc124,17,18.0,7.0,2024.0,3.0,0.0,34.0,20.0,65.0,12.0,6.0,39.0,29.0,83.0,13.0,6.0
2024-07-18 18:00:00,mc124,18,18.0,7.0,2024.0,3.0,0.0,44.0,24.0,81.0,13.0,7.0,34.0,20.0,65.0,12.0,6.0
2024-07-18 19:00:00,mc124,19,18.0,7.0,2024.0,3.0,0.0,48.0,28.0,90.0,13.0,6.0,44.0,24.0,81.0,13.0,7.0
2024-07-18 20:00:00,mc124,20,18.0,7.0,2024.0,3.0,0.0,43.0,19.0,72.0,13.0,6.0,48.0,28.0,90.0,13.0,6.0
2024-07-18 21:00:00,mc124,21,18.0,7.0,2024.0,3.0,0.0,37.0,14.0,59.0,13.0,7.0,43.0,19.0,72.0,13.0,6.0
2024-07-18 22:00:00,mc124,22,18.0,7.0,2024.0,3.0,0.0,43.0,4.0,49.0,17.0,9.0,37.0,14.0,59.0,13.0,7.0
2024-07-18 23:00:00,mc124,23,18.0,7.0,2024.0,3.0,0.0,40.0,3.0,45.0,17.0,9.0,43.0,4.0,49.0,17.0,9.0
2024-07-19 00:00:00,mc124,00,19.0,7.0,2024.0,4.0,0.0,43.0,5.0,50.0,20.0,11.0,40.0,3.0,45.0,17.0,9.0
2024-07-19 01:00:00,mc124,01,19.0,7.0,2024.0,4.0,0.0,46.0,14.0,67.0,23.0,13.0,43.0,5.0,50.0,20.0,11.0
2024-07-19 02:00:00,mc124,02,19.0,7.0,2024.0,4.0,0.0,31.0,5.0,38.0,21.0,12.0,46.0,14.0,67.0,23.0,13.0
2024-07-19 03:00:00,mc124,03,19.0,7.0,2024.0,4.0,0.0,18.0,2.0,19.0,19.0,9.0,31.0,5.0,38.0,21.0,12.0
2024-07-19 04:00:00,mc124,04,19.0,7.0,2024.0,4.0,0.0,37.0,17.0,62.0,16.0,10.0,18.0,2.0,19.0,19.0,9.0
2024-07-19 05:00:00,mc124,05,19.0,7.0,2024.0,4.0,0.0,18.0,6.0,27.0,16.0,10.0,37.0,17.0,62.0,16.0,10.0
2024-07-19 06:00:00,mc124,06,19.0,7.0,2024.0,4.0,0.0,29.0,20.0,59.0,18.0,12.0,18.0,6.0,27.0,16.0,10.0
2024-07-19 07:00:00,mc124,07,19.0,7.0,2024.0,4.0,0.0,29.0,19.0,58.0,19.0,12.0,29.0,20.0,59.0,18.0,12.0
2024-07-19 08:00:00,mc124,08,19.0,7.0,2024.0,4.0,0.0,26.0,13.0,46.0,20.0,11.0,29.0,19.0,58.0,19.0,12.0
2024-07-19 09:00:00,mc124,09,19.0,7.0,2024.0,4.0,0.0,38.0,32.0,87.0,24.0,9.0,26.0,13.0,46.0,20.0,11.0
2024-07-19 10:00:00,mc124,10,19.0,7.0,2024.0,4.0,0.0,36.0,24.0,73.0,20.0,8.0,38.0,32.0,87.0,24.0,9.0
2024-07-19 11:00:00,mc124,11,19.0,7.0,2024.0,4.0,0.0,25.0,13.0,46.0,13.0,6.0,36.0,24.0,73.0,20.0,8.0
2024-07-19 12:00:00,mc124,12,19.0,7.0,2024.0,4.0,0.0,16.0,6.0,25.0,13.0,6.0,25.0,13.0,46.0,13.0,6.0
2024-07-19 13:00:00,mc124,13,19.0,7.0,2024.0,4.0,0.0,16.0,4.0,22.0,13.0,6.0,16.0,6.0,25.0,13.0,6.0
2024-07-19 14:00:00,mc124,14,19.0,7.0,2024.0,4.0,0.0,23.0,10.0,38.0,13.0,6.0,16.0,4.0,22.0,13.0,6.0
2024-07-19 15:00:00,mc124,15,19.0,7.0,2024.0,4.0,0.0,27.0,9.0,40.0,15.0,7.0,23.0,10.0,38.0,13.0,6.0
2024-07-19 16:00:00,,,,,,,,,,,13.0,7.0,,,,15.0,7.0
2024-07-19 17:00:00,mc124,17,19.0,7.0,2024.0,4.0,0.0,24.0,3.0,27.0,13.0,7.0,27.0,9.0,40.0,13.0,7.0
2024-07-19 18:00:00,mc124,18,19.0,7.0,2024.0,4.0,0.0,24.0,7.0,34.0,14.0,7.0,24.0,3.0,27.0,13.0,7.0
2024-07-19 19:00:00,mc124,19,19.0,7.0,2024.0,4.0,0.0,18.0,2.0,20.0,13.0,7.0,24.0,7.0,34.0,14.0,7.0
2024-07-19 20:00:00,mc124,20,19.0,7.0,2024.0,4.0,0.0,21.0,2.0,21.0,14.0,7.0,18.0,2.0,20.0,13.0,7.0
2024-07-19 21:00:00,mc124,21,19.0,7.0,2024.0,4.0,0.0,20.0,2.0,20.0,16.0,8.0,21.0,2.0,21.0,14.0,7.0
2024-07-19 22:00:00,mc124,22,19.0,7.0,2024.0,4.0,0.0,51.0,4.0,56.0,19.0,10.0,20.0,2.0,20.0,16.0,8.0
2024-07-19 23:00:00,mc124,23,19.0,7.0,2024.0,4.0,0.0,65.0,11.0,81.0,23.0,13.0,51.0,4.0,56.0,19.0,10.0
2024-07-20 00:00:00,mc124,00,20.0,7.0,2024.0,5.0,1.0,71.0,15.0,93.0,27.0,15.0,65.0,11.0,81.0,23.0,13.0
2024-07-20 01:00:00,mc124,01,20.0,7.0,2024.0,5.0,1.0,39.0,6.0,48.0,24.0,14.0,71.0,15.0,93.0,27.0,15.0
2024-07-20 02:00:00,mc124,02,20.0,7.0,2024.0,5.0,1.0,21.0,2.0,22.0,26.0,13.0,39.0,6.0,48.0,24.0,14.0
2024-07-20 03:00:00,mc124,03,20.0,7.0,2024.0,5.0,1.0,11.0,2.0,12.0,25.0,13.0,21.0,2.0,22.0,26.0,13.0
2024-07-20 04:00:00,mc124,04,20.0,7.0,2024.0,5.0,1.0,15.0,2.0,18.0,25.0,13.0,11.0,2.0,12.0,25.0,13.0
2024-07-20 05:00:00,mc124,05,20.0,7.0,2024.0,5.0,1.0,16.0,2.0,17.0,24.0,14.0,15.0,2.0,18.0,25.0,13.0
2024-07-20 06:00:00,mc124,06,20.0,7.0,2024.0,5.0,1.0,14.0,2.0,15.0,23.0,14.0,16.0,2.0,17.0,24.0,14.0
2024-07-20 07:00:00,mc124,07,20.0,7.0,2024.0,5.0,1.0,10.0,2.0,11.0,23.0,15.0,14.0,2.0,15.0,23.0,14.0
2024-07-20 08:00:00,mc124,08,20.0,7.0,2024.0,5.0,1.0,11.0,2.0,13.0,21.0,13.0,10.0,2.0,11.0,23.0,15.0
2024-07-20 09:00:00,mc124,09,20.0,7.0,2024.0,5.0,1.0,8.0,2.0,10.0,21.0,11.0,11.0,2.0,13.0,21.0,13.0
2024-07-20 10:00:00,mc124,10,20.0,7.0,2024.0,5.0,1.0,6.0,2.0,6.0,20.0,10.0,8.0,2.0,10.0,21.0,11.0
2024-07-20 11:00:00,mc124,11,20.0,7.0,2024.0,5.0,1.0,4.0,2.0,5.0,17.0,7.0,6.0,2.0,6.0,20.0,10.0
2024-07-20 12:00:00,mc124,12,20.0,7.0,2024.0,5.0,1.0,6.0,2.0,9.0,16.0,7.0,4.0,2.0,5.0,17.0,7.0
2024-07-20 13:00:00,mc124,13,20.0,7.0,2024.0,5.0,1.0,7.0,2.0,9.0,14.0,7.0,6.0,2.0,9.0,16.0,7.0
2024-07-20 14:00:00,mc124,14,20.0,7.0,2024.0,5.0,1.0,6.0,2.0,7.0,15.0,7.0,7.0,2.0,9.0,14.0,7.0
2024-07-20 15:00:00,mc124,15,20.0,7.0,2024.0,5.0,1.0,14.0,6.0,23.0,15.0,8.0,6.0,2.0,7.0,15.0,7.0
2024-07-20 16:00:00,mc124,16,20.0,7.0,2024.0,5.0,1.0,9.0,2.0,11.0,15.0,8.0,14.0,6.0,23.0,15.0,8.0
2024-07-20 17:00:00,mc124,17,20.0,7.0,2024.0,5.0,1.0,9.0,3.0,12.0,15.0,8.0,9.0,2.0,11.0,15.0,8.0
2024-07-20 18:00:00,mc124,18,20.0,7.0,2024.0,5.0,1.0,10.0,2.0,12.0,15.0,8.0,9.0,3.0,12.0,15.0,8.0
2024-07-20 19:00:00,mc124,19,20.0,7.0,2024.0,5.0,1.0,7.0,2.0,10.0,15.0,8.0,10.0,2.0,12.0,15.0,8.0
2024-07-20 20:00:00,mc124,20,20.0,7.0,2024.0,5.0,1.0,4.0,2.0,5.0,15.0,8.0,7.0,2.0,10.0,15.0,8.0
2024-07-20 21:00:00,mc124,21,20.0,7.0,2024.0,5.0,1.0,6.0,2.0,6.0,17.0,9.0,4.0,2.0,5.0,15.0,8.0
2024-07-20 22:00:00,mc124,22,20.0,7.0,2024.0,5.0,1.0,10.0,2.0,10.0,18.0,10.0,6.0,2.0,6.0,17.0,9.0
2024-07-20 23:00:00,mc124,23,20.0,7.0,2024.0,5.0,1.0,14.0,2.0,14.0,29.0,19.0,10.0,2.0,10.0,18.0,10.0
2024-07-21 00:00:00,mc124,00,21.0,7.0,2024.0,6.0,1.0,24.0,2.0,26.0,23.0,15.0,14.0,2.0,14.0,29.0,19.0
2024-07-21 01:00:00,mc124,01,21.0,7.0,2024.0,6.0,1.0,28.0,2.0,30.0,27.0,16.0,24.0,2.0,26.0,23.0,15.0
2024-07-21 02:00:00,mc124,02,21.0,7.0,2024.0,6.0,1.0,11.0,2.0,12.0,26.0,15.0,28.0,2.0,30.0,27.0,16.0
2024-07-21 03:00:00,mc124,03,21.0,7.0,2024.0,6.0,1.0,8.0,2.0,8.0,24.0,15.0,11.0,2.0,12.0,26.0,15.0
2024-07-21 04:00:00,mc124,04,21.0,7.0,2024.0,6.0,1.0,18.0,2.0,19.0,23.0,14.0,8.0,2.0,8.0,24.0,15.0
2024-07-21 05:00:00,mc124,05,21.0,7.0,2024.0,6.0,1.0,13.0,2.0,14.0,23.0,15.0,18.0,2.0,19.0,23.0,14.0
2024-07-21 06:00:00,mc124,06,21.0,7.0,2024.0,6.0,1.0,9.0,2.0,11.0,25.0,16.0,13.0,2.0,14.0,23.0,15.0
2024-07-21 07:00:00,mc124,07,21.0,7.0,2024.0,6.0,1.0,11.0,2.0,12.0,26.0,17.0,9.0,2.0,11.0,25.0,16.0
2024-07-21 08:00:00,mc124,08,21.0,7.0,2024.0,6.0,1.0,7.0,2.0,7.0,24.0,16.0,11.0,2.0,12.0,26.0,17.0
2024-07-21 09:00:00,mc124,09,21.0,7.0,2024.0,6.0,1.0,5.0,2.0,5.0,24.0,14.0,7.0,2.0,7.0,24.0,16.0
2024-07-21 10:00:00,mc124,10,21.0,7.0,2024.0,6.0,1.0,9.0,2.0,10.0,23.0,13.0,5.0,2.0,5.0,24.0,14.0
2024-07-21 11:00:00,mc124,11,21.0,7.0,2024.0,6.0,1.0,8.0,2.0,10.0,23.0,12.0,9.0,2.0,10.0,23.0,13.0
2024-07-21 12:00:00,mc124,12,21.0,7.0,2024.0,6.0,1.0,6.0,2.0,7.0,22.0,11.0,8.0,2.0,10.0,23.0,12.0
2024-07-21 13:00:00,mc124,13,21.0,7.0,2024.0,6.0,1.0,7.0,2.0,9.0,21.0,9.0,6.0,2.0,7.0,22.0,11.0
2024-07-21 14:00:00,mc124,14,21.0,7.0,2024.0,6.0,1.0,9.0,2.0,11.0,20.0,10.0,7.0,2.0,9.0,21.0,9.0
2024-07-21 15:00:00,mc124,15,21.0,7.0,2024.0,6.0,1.0,12.0,3.0,16.0,21.0,11.0,9.0,2.0,11.0,20.0,10.0
2024-07-21 16:00:00,mc124,16,21.0,7.0,2024.0,6.0,1.0,8.0,2.0,10.0,23.0,11.0,12.0,3.0,16.0,21.0,11.0
2024-07-21 17:00:00,mc124,17,21.0,7.0,2024.0,6.0,1.0,8.0,2.0,9.0,22.0,11.0,8.0,2.0,10.0,23.0,11.0
2024-07-21 18:00:00,mc124,18,21.0,7.0,2024.0,6.0,1.0,11.0,2.0,13.0,22.0,12.0,8.0,2.0,9.0,22.0,11.0
2024-07-21 19:00:00,mc124,19,21.0,7.0,2024.0,6.0,1.0,25.0,5.0,31.0,24.0,13.0,11.0,2.0,13.0,22.0,12.0
2024-07-21 20:00:00,mc124,20,21.0,7.0,2024.0,6.0,1.0,32.0,8.0,44.0,29.0,16.0,25.0,5.0,31.0,24.0,13.0
2024-07-21 21:00:00,mc124,21,21.0,7.0,2024.0,6.0,1.0,24.0,7.0,34.0,24.0,16.0,32.0,8.0,44.0,29.0,16.0
2024-07-21 22:00:00,mc124,22,21.0,7.0,2024.0,6.0,1.0,23.0,2.0,27.0,23.0,17.0,24.0,7.0,34.0,24.0,16.0
2024-07-21 23:00:00,mc124,23,21.0,7.0,2024.0,6.0,1.0,32.0,4.0,38.0,25.0,19.0,23.0,2.0,27.0,23.0,17.0
2024-07-22 00:00:00,mc124,00,22.0,7.0,2024.0,0.0,0.0,30.0,5.0,38.0,27.0,20.0,32.0,4.0,38.0,25.0,19.0
2024-07-22 01:00:00,mc124,01,22.0,7.0,2024.0,0.0,0.0,18.0,4.0,24.0,25.0,18.0,30.0,5.0,38.0,27.0,20.0
2024-07-22 02:00:00,mc124,02,22.0,7.0,2024.0,0.0,0.0,13.0,4.0,19.0,22.0,16.0,18.0,4.0,24.0,25.0,18.0
2024-07-22 03:00:00,mc124,03,22.0,7.0,2024.0,0.0,0.0,8.0,2.0,10.0,22.0,17.0,13.0,4.0,19.0,22.0,16.0
2024-07-22 04:00:00,mc124,04,22.0,7.0,2024.0,0.0,0.0,15.0,8.0,27.0,27.0,21.0,8.0,2.0,10.0,22.0,17.0
2024-07-22 05:00:00,mc124,05,22.0,7.0,2024.0,0.0,0.0,13.0,5.0,21.0,23.0,18.0,15.0,8.0,27.0,27.0,21.0
2024-07-22 06:00:00,mc124,06,22.0,7.0,2024.0,0.0,0.0,21.0,19.0,49.0,22.0,17.0,13.0,5.0,21.0,23.0,18.0
2024-07-22 07:00:00,mc124,07,22.0,7.0,2024.0,0.0,0.0,27.0,19.0,56.0,23.0,16.0,21.0,19.0,49.0,22.0,17.0
2024-07-22 08:00:00,mc124,08,22.0,7.0,2024.0,0.0,0.0,32.0,24.0,68.0,25.0,17.0,27.0,19.0,56.0,23.0,16.0
2024-07-22 09:00:00,mc124,09,22.0,7.0,2024.0,0.0,0.0,28.0,25.0,67.0,19.0,12.0,32.0,24.0,68.0,25.0,17.0
2024-07-22 10:00:00,mc124,10,22.0,7.0,2024.0,0.0,0.0,24.0,23.0,58.0,15.0,9.0,28.0,25.0,67.0,19.0,12.0
2024-07-22 11:00:00,mc124,11,22.0,7.0,2024.0,0.0,0.0,23.0,20.0,55.0,17.0,12.0,24.0,23.0,58.0,15.0,9.0
2024-07-22 12:00:00,mc124,12,22.0,7.0,2024.0,0.0,0.0,21.0,22.0,55.0,10.0,7.0,23.0,20.0,55.0,17.0,12.0
2024-07-22 13:00:00,mc124,13,22.0,7.0,2024.0,0.0,0.0,18.0,19.0,47.0,11.0,8.0,21.0,22.0,55.0,10.0,7.0
2024-07-22 14:00:00,mc124,14,22.0,7.0,2024.0,0.0,0.0,19.0,21.0,50.0,17.0,11.0,18.0,19.0,47.0,11.0,8.0
2024-07-22 15:00:00,mc124,15,22.0,7.0,2024.0,0.0,0.0,22.0,25.0,60.0,18.0,10.0,19.0,21.0,50.0,17.0,11.0
2024-07-22 16:00:00,mc124,16,22.0,7.0,2024.0,0.0,0.0,22.0,26.0,61.0,15.0,9.0,22.0,25.0,60.0,18.0,10.0
2024-07-22 17:00:00,mc124,17,22.0,7.0,2024.0,0.0,0.0,24.0,28.0,66.0,13.0,7.0,22.0,26.0,61.0,15.0,9.0
2024-07-22 18:00:00,mc124,18,22.0,7.0,2024.0,0.0,0.0,21.0,21.0,53.0,11.0,6.0,24.0,28.0,66.0,13.0,7.0
2024-07-22 19:00:00,mc124,19,22.0,7.0,2024.0,0.0,0.0,23.0,19.0,52.0,12.0,7.0,21.0,21.0,53.0,11.0,6.0
2024-07-22 20:00:00,mc124,20,22.0,7.0,2024.0,0.0,0.0,19.0,13.0,39.0,12.0,6.0,23.0,19.0,52.0,12.0,7.0
2024-07-22 21:00:00,mc124,21,22.0,7.0,2024.0,0.0,0.0,27.0,16.0,52.0,12.0,6.0,19.0,13.0,39.0,12.0,6.0
2024-07-22 22:00:00,mc124,22,22.0,7.0,2024.0,0.0,0.0,29.0,12.0,48.0,13.0,7.0,27.0,16.0,52.0,12.0,6.0
2024-07-22 23:00:00,mc124,23,22.0,7.0,2024.0,0.0,0.0,30.0,10.0,46.0,14.0,8.0,29.0,12.0,48.0,13.0,7.0
2024-07-23 00:00:00,mc124,00,23.0,7.0,2024.0,1.0,0.0,23.0,9.0,37.0,12.0,7.0,30.0,10.0,46.0,14.0,8.0
2024-07-23 01:00:00,mc124,01,23.0,7.0,2024.0,1.0,0.0,13.0,7.0,24.0,11.0,7.0,23.0,9.0,37.0,12.0,7.0
2024-07-23 02:00:00,mc124,02,23.0,7.0,2024.0,1.0,0.0,20.0,14.0,42.0,11.0,7.0,13.0,7.0,24.0,11.0,7.0
2024-07-23 03:00:00,mc124,03,23.0,7.0,2024.0,1.0,0.0,16.0,7.0,27.0,10.0,7.0,20.0,14.0,42.0,11.0,7.0
2024-07-23 04:00:00,mc124,04,23.0,7.0,2024.0,1.0,0.0,20.0,10.0,35.0,10.0,7.0,16.0,7.0,27.0,10.0,7.0
2024-07-23 05:00:00,mc124,05,23.0,7.0,2024.0,1.0,0.0,21.0,10.0,36.0,10.0,7.0,20.0,10.0,35.0,10.0,7.0
2024-07-23 06:00:00,mc124,06,23.0,7.0,2024.0,1.0,0.0,24.0,29.0,68.0,14.0,9.0,21.0,10.0,36.0,10.0,7.0
2024-07-23 07:00:00,mc124,07,23.0,7.0,2024.0,1.0,0.0,36.0,48.0,110.0,18.0,11.0,24.0,29.0,68.0,14.0,9.0
2024-07-23 08:00:00,mc124,08,23.0,7.0,2024.0,1.0,0.0,33.0,31.0,81.0,17.0,11.0,36.0,48.0,110.0,18.0,11.0
2024-07-23 09:00:00,mc124,09,23.0,7.0,2024.0,1.0,0.0,35.0,42.0,100.0,22.0,10.0,33.0,31.0,81.0,17.0,11.0
2024-07-23 10:00:00,mc124,10,23.0,7.0,2024.0,1.0,0.0,27.0,23.0,61.0,19.0,8.0,35.0,42.0,100.0,22.0,10.0
2024-07-23 11:00:00,mc124,11,23.0,7.0,2024.0,1.0,0.0,22.0,18.0,49.0,14.0,6.0,27.0,23.0,61.0,19.0,8.0
2024-07-23 12:00:00,mc124,12,23.0,7.0,2024.0,1.0,0.0,21.0,18.0,49.0,13.0,6.0,22.0,18.0,49.0,14.0,6.0
2024-07-23 13:00:00,mc124,13,23.0,7.0,2024.0,1.0,0.0,20.0,13.0,39.0,13.0,6.0,21.0,18.0,49.0,13.0,6.0
2024-07-23 14:00:00,mc124,14,23.0,7.0,2024.0,1.0,0.0,23.0,15.0,46.0,14.0,7.0,20.0,13.0,39.0,13.0,6.0
2024-07-23 15:00:00,mc124,15,23.0,7.0,2024.0,1.0,0.0,19.0,10.0,34.0,13.0,7.0,23.0,15.0,46.0,14.0,7.0
2024-07-23 16:00:00,mc124,16,23.0,7.0,2024.0,1.0,0.0,30.0,14.0,53.0,15.0,7.0,19.0,10.0,34.0,13.0,7.0
2024-07-23 17:00:00,mc124,17,23.0,7.0,2024.0,1.0,0.0,29.0,13.0,49.0,15.0,7.0,30.0,14.0,53.0,15.0,7.0
2024-07-23 18:00:00,mc124,18,23.0,7.0,2024.0,1.0,0.0,30.0,12.0,49.0,17.0,7.0,29.0,13.0,49.0,15.0,7.0
2024-07-23 19:00:00,mc124,19,23.0,7.0,2024.0,1.0,0.0,24.0,15.0,46.0,22.0,8.0,30.0,12.0,49.0,17.0,7.0
2024-07-23 20:00:00,mc124,20,23.0,7.0,2024.0,1.0,0.0,22.0,8.0,33.0,12.0,9.0,24.0,15.0,46.0,22.0,8.0
2024-07-23 21:00:00,mc124,21,23.0,7.0,2024.0,1.0,0.0,24.0,8.0,37.0,13.0,9.0,22.0,8.0,33.0,12.0,9.0
2024-07-23 22:00:00,mc124,22,23.0,7.0,2024.0,1.0,0.0,27.0,16.0,51.0,15.0,11.0,24.0,8.0,37.0,13.0,9.0
2024-07-23 23:00:00,mc124,23,23.0,7.0,2024.0,1.0,0.0,24.0,12.0,42.0,15.0,12.0,27.0,16.0,51.0,15.0,11.0
2024-07-24 00:00:00,mc124,00,24.0,7.0,2024.0,2.0,0.0,18.0,10.0,34.0,14.0,10.0,24.0,12.0,42.0,15.0,12.0
2024-07-24 01:00:00,mc124,01,24.0,7.0,2024.0,2.0,0.0,13.0,5.0,21.0,14.0,11.0,18.0,10.0,34.0,14.0,10.0
2024-07-24 02:00:00,mc124,02,24.0,7.0,2024.0,2.0,0.0,11.0,3.0,16.0,17.0,14.0,13.0,5.0,21.0,14.0,11.0
2024-07-24 03:00:00,mc124,03,24.0,7.0,2024.0,2.0,0.0,12.0,7.0,23.0,18.0,14.0,11.0,3.0,16.0,17.0,14.0
2024-07-24 04:00:00,mc124,04,24.0,7.0,2024.0,2.0,0.0,10.0,4.0,15.0,14.0,11.0,12.0,7.0,23.0,18.0,14.0
2024-07-24 05:00:00,mc124,05,24.0,7.0,2024.0,2.0,0.0,14.0,10.0,31.0,14.0,11.0,10.0,4.0,15.0,14.0,11.0
2024-07-24 06:00:00,mc124,06,24.0,7.0,2024.0,2.0,0.0,19.0,18.0,46.0,16.0,12.0,14.0,10.0,31.0,14.0,11.0
2024-07-24 07:00:00,mc124,07,24.0,7.0,2024.0,2.0,0.0,31.0,42.0,94.0,17.0,13.0,19.0,18.0,46.0,16.0,12.0
2024-07-24 08:00:00,mc124,08,24.0,7.0,2024.0,2.0,0.0,31.0,38.0,89.0,15.0,11.0,31.0,42.0,94.0,17.0,13.0
2024-07-24 09:00:00,mc124,09,24.0,7.0,2024.0,2.0,0.0,30.0,34.0,82.0,20.0,13.0,31.0,38.0,89.0,15.0,11.0
2024-07-24 10:00:00,mc124,10,24.0,7.0,2024.0,2.0,0.0,24.0,25.0,63.0,22.0,15.0,30.0,34.0,82.0,20.0,13.0
2024-07-24 11:00:00,mc124,11,24.0,7.0,2024.0,2.0,0.0,21.0,26.0,62.0,18.0,11.0,24.0,25.0,63.0,22.0,15.0
2024-07-24 12:00:00,mc124,12,24.0,7.0,2024.0,2.0,0.0,21.0,21.0,54.0,18.0,11.0,21.0,26.0,62.0,18.0,11.0
2024-07-24 13:00:00,mc124,13,24.0,7.0,2024.0,2.0,0.0,19.0,23.0,55.0,15.0,9.0,21.0,21.0,54.0,18.0,11.0
2024-07-24 14:00:00,mc124,14,24.0,7.0,2024.0,2.0,0.0,16.0,18.0,43.0,12.0,7.0,19.0,23.0,55.0,15.0,9.0
2024-07-24 15:00:00,mc124,15,24.0,7.0,2024.0,2.0,0.0,16.0,18.0,44.0,12.0,6.0,16.0,18.0,43.0,12.0,7.0
2024-07-24 16:00:00,mc124,16,24.0,7.0,2024.0,2.0,0.0,19.0,21.0,52.0,14.0,7.0,16.0,18.0,44.0,12.0,6.0
2024-07-24 17:00:00,mc124,17,24.0,7.0,2024.0,2.0,0.0,20.0,20.0,51.0,14.0,7.0,19.0,21.0,52.0,14.0,7.0
2024-07-24 18:00:00,mc124,18,24.0,7.0,2024.0,2.0,0.0,20.0,17.0,45.0,14.0,7.0,20.0,20.0,51.0,14.0,7.0
2024-07-24 19:00:00,mc124,19,24.0,7.0,2024.0,2.0,0.0,19.0,17.0,45.0,14.0,8.0,20.0,17.0,45.0,14.0,7.0
2024-07-24 20:00:00,mc124,20,24.0,7.0,2024.0,2.0,0.0,21.0,16.0,46.0,14.0,7.0,19.0,17.0,45.0,14.0,8.0
2024-07-24 21:00:00,mc124,21,24.0,7.0,2024.0,2.0,0.0,17.0,13.0,37.0,15.0,8.0,21.0,16.0,46.0,14.0,7.0
2024-07-24 22:00:00,mc124,22,24.0,7.0,2024.0,2.0,0.0,22.0,13.0,42.0,15.0,8.0,17.0,13.0,37.0,15.0,8.0
2024-07-24 23:00:00,mc124,23,24.0,7.0,2024.0,2.0,0.0,14.0,8.0,27.0,12.0,7.0,22.0,13.0,42.0,15.0,8.0
2024-07-25 00:00:00,mc124,00,25.0,7.0,2024.0,3.0,0.0,15.0,7.0,26.0,13.0,7.0,14.0,8.0,27.0,12.0,7.0
2024-07-25 01:00:00,mc124,01,25.0,7.0,2024.0,3.0,0.0,9.0,3.0,15.0,12.0,7.0,15.0,7.0,26.0,13.0,7.0
2024-07-25 02:00:00,mc124,02,25.0,7.0,2024.0,3.0,0.0,16.0,7.0,27.0,13.0,7.0,9.0,3.0,15.0,12.0,7.0
2024-07-25 03:00:00,mc124,03,25.0,7.0,2024.0,3.0,0.0,8.0,4.0,14.0,12.0,7.0,16.0,7.0,27.0,13.0,7.0
2024-07-25 04:00:00,mc124,04,25.0,7.0,2024.0,3.0,0.0,11.0,8.0,23.0,12.0,7.0,8.0,4.0,14.0,12.0,7.0
2024-07-25 05:00:00,mc124,05,25.0,7.0,2024.0,3.0,0.0,16.0,6.0,26.0,12.0,7.0,11.0,8.0,23.0,12.0,7.0
2024-07-25 06:00:00,mc124,06,25.0,7.0,2024.0,3.0,0.0,31.0,22.0,64.0,14.0,9.0,16.0,6.0,26.0,12.0,7.0
2024-07-25 07:00:00,mc124,07,25.0,7.0,2024.0,3.0,0.0,32.0,37.0,87.0,15.0,9.0,31.0,22.0,64.0,14.0,9.0
2024-07-25 08:00:00,mc124,08,25.0,7.0,2024.0,3.0,0.0,27.0,36.0,82.0,16.0,8.0,32.0,37.0,87.0,15.0,9.0
2024-07-25 09:00:00,mc124,09,25.0,7.0,2024.0,3.0,0.0,24.0,27.0,65.0,16.0,8.0,27.0,36.0,82.0,16.0,8.0
2024-07-25 10:00:00,mc124,10,25.0,7.0,2024.0,3.0,0.0,21.0,24.0,58.0,14.0,7.0,24.0,27.0,65.0,16.0,8.0
2024-07-25 11:00:00,mc124,11,25.0,7.0,2024.0,3.0,0.0,24.0,27.0,65.0,13.0,7.0,21.0,24.0,58.0,14.0,7.0
2024-07-25 12:00:00,mc124,12,25.0,7.0,2024.0,3.0,0.0,21.0,22.0,54.0,13.0,7.0,24.0,27.0,65.0,13.0,7.0
2024-07-25 13:00:00,mc124,13,25.0,7.0,2024.0,3.0,0.0,22.0,22.0,56.0,14.0,6.0,21.0,22.0,54.0,13.0,7.0
2024-07-25 14:00:00,mc124,14,25.0,7.0,2024.0,3.0,0.0,27.0,28.0,70.0,15.0,7.0,22.0,22.0,56.0,14.0,6.0
2024-07-25 15:00:00,mc124,15,25.0,7.0,2024.0,3.0,0.0,32.0,27.0,73.0,14.0,6.0,27.0,28.0,70.0,15.0,7.0
2024-07-25 16:00:00,mc124,16,25.0,7.0,2024.0,3.0,0.0,29.0,29.0,73.0,14.0,6.0,32.0,27.0,73.0,14.0,6.0
2024-07-25 17:00:00,mc124,17,25.0,7.0,2024.0,3.0,0.0,30.0,23.0,65.0,12.0,6.0,29.0,29.0,73.0,14.0,6.0
